game_id,team_id,team_city,team_name,team_tricode,team_slug,person_id,first_name,family_name,name_i,player_slug,position,comment,jersey_num,minutes,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,points,plus_minus_points
0022500307,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,34:31,9,17,0.529,3,5,0.6,2,2,1.0,0,1,1,4,3,1,0,2,23,-9.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1631099,Keegan,Murray,K. Murray,keegan-murray,F,,,36:29,5,12,0.417,0,4,0.0,2,4,0.5,1,1,2,1,5,3,0,1,12,-20.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1629234,Drew,Eubanks,D. Eubanks,drew-eubanks,C,,,14:33,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,2,4,-21.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,203897,Zach,LaVine,Z. LaVine,zach-lavine,G,,,35:22,8,17,0.471,2,6,0.333,1,2,0.5,1,2,3,3,2,0,0,1,19,-30.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,20:00,1,10,0.1,0,4,0.0,1,1,1.0,2,4,6,7,2,0,3,1,3,-24.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1630173,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,,,,23:43,5,10,0.5,1,1,1.0,0,2,0.0,3,4,7,0,0,0,0,1,11,17.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1642875,Maxime,Raynaud,M. Raynaud,maxime-raynaud,,,,22:45,3,7,0.429,0,1,0.0,3,4,0.75,2,4,6,3,0,1,2,6,9,6.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1628370,Malik,Monk,M. Monk,malik-monk,,,,33:41,8,17,0.471,1,5,0.2,4,5,0.8,0,6,6,6,2,2,1,4,21,13.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1642363,Nique,Clifford,N. Clifford,nique-clifford,,,,12:43,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,4,5,19.0
0022500307,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,,,,6:13,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,1,0,0,0,0,0,9.0
